,id,title_romaji,format,chapters,genres,tags,country,popularity,favourites,averageScore,status,description,desc_char_len,desc_word_count,sentiment_score,tag_count,is_Romance,is_Comedy,is_Drama,is_Fantasy,is_Action,is_School Life
24,30026,HUNTER×HUNTER,MANGA,28.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['shounen', 'super power', 'cultivation', 'ensemble cast', 'travel', 'male protagonist', 'primarily male cast', 'tragedy', 'urban fantasy', 'revenge', 'assassins', 'anti-hero', 'chimera', 'politics', 'battle royale', 'war', 'crime', 'death game', 'philosophy', 'gangs', 'coming of age', 'gore', 'conspiracy', 'lost civilization', 'martial arts', 'ships', 'video games', 'card battle', 'mafia', 'animals', 'lgbtq+ themes', 'time manipulation', 'demons', 'amnesia', 'cannibalism', 'kemonomimi', 'transgender', 'virtual world', 'reincarnation', 'asexual']",JP,98211,9959,88.0,RELEASING,"Gon might be a country boy, but he has high aspirations. Despite his Aunt Mito's protests, Gon decides to follow in his father's footsteps and become a legendary Hunter. The Hunter hopefuls begin their journey by storm-tossed ship, where Gon meets Leorio and Kurapika, the only other applicants who aren't devastated by bouts of seasickness.
<br><br>
Having survived the terrors of the high seas, Gon and his companions now have to prove their worth in a variety of tests in order to find the elusive Exam Hall. And once they get there, will they ever leave alive...?<br><br>
(Source: VIZ Media)",595,100,0.24916666666666665,40,0,1,0,1,1,0
25,120760,Kaijuu 8-gou,MANGA,129.0,"['Action', 'Sci-Fi']","['kaiju', 'urban fantasy', 'shapeshifting', 'shounen', 'military', 'henshin', 'primarily adult cast', 'super power', 'urban', 'male protagonist', 'monster boy', 'tokusatsu', 'guns', 'gore', 'conspiracy', 'revenge', 'war', 'body horror', 'heterosexual', 'tragedy', 'survival', 'primarily male cast', 'slapstick', 'kuudere']",JP,97887,5057,76.0,FINISHED,"A man working a job far removed from his childhood dreams gets wrapped up in an unexpected situation…! Becoming a monster, he aims once again to fulfill his lifelong dream…!
<br><br>
(Source: MANGA Plus)
<br><br>
<i>Note:<br>
- Nominated for the 14th Manga Taisho Award in 2021.<br>
- Winner of the 7th Next Manga Award in the Web Manga Category in 2021.</i>",358,61,0.11000000000000001,24,0,0,0,0,1,0
26,117195,[Oshi no Ko],MANGA,168.0,"['Drama', 'Mystery', 'Psychological', 'Supernatural']","['revenge', 'idol', 'acting', 'tragedy', 'reincarnation', 'seinen', 'male protagonist', 'twins', 'detective', 'female protagonist', 'work', 'time skip', 'urban fantasy', 'otaku culture', 'age gap', 'love triangle', 'suicide', 'anti-hero', 'heterosexual', 'female harem', 'denpa', 'bullying', 'educational', 'primarily teen cast', 'tsundere', 'primarily female cast', 'pregnancy', 'urban', 'filmmaking', 'vtuber', 'cosplay', 'incest']",JP,97591,7959,78.0,FINISHED,"Gorou is a gynecologist and idol fan who’s in shock after his favorite star, Ai, announces an impromptu hiatus. Little does Gorou realize that he’s about to forge a bond with her that defies all common sense! Lies are an idol’s weapon! 
<br><br>
(Source: Yen Press)
<br><br>
<i>Notes:<br>
- Nominated for the 14th and 15th Manga Taisho, the 26th Tezuka Osamu Cultural Prize, the 67th Shogakukan Manga Award in the general category and the 46th Kodansha Manga Award.<br>
- Winner of the 7th Next Manga Award in the print category.<br>
- Includes two extra chapters.</i>",568,95,-0.0008928571428571397,32,0,0,1,0,0,0
27,30001,MONSTER,MANGA,162.0,"['Drama', 'Mystery', 'Psychological', 'Thriller']","['seinen', 'conspiracy', 'tragedy', 'philosophy', 'amnesia', 'fugitive', 'noir', 'twins', 'foreign', 'memory manipulation', 'male protagonist', 'detective', 'primarily adult cast', 'historical', 'ensemble cast', 'crime', 'police', 'medicine', 'time skip', 'crossdressing', 'orphan', 'suicide', 'adoption', 'torture', 'gore', 'assassins', 'achronological order', 'episodic']",JP,96903,9739,91.0,FINISHED,"Everyone faces uncertainty at some point in their lives. Even a brilliant surgeon like Kenzo Tenma is no exception. But there’s no way he could have known that his decision to stop chasing professional success and instead concentrate on his oath to save peoples’ lives would result in the birth of an abomination. The questions of good and evil now take on a terrifyingly real dimension.
<br><br>
Years later, in Germany during the tumultuous post-reunification period, middle-aged childless couples are being killed one after another. The serial killer’s identity is known. The reasons why he kills are not. Dr. Tenma sets out on a journey to find the killer’s twin sister, who may hold some clues to solving the enigma of the “Monster.”
<br><br>
(Source: Viz Media)",767,127,0.125,28,0,0,1,0,0,0
28,30003,20 Seiki Shounen,MANGA,249.0,"['Drama', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']","['coming of age', 'ensemble cast', 'politics', 'seinen', 'achronological order', 'dystopian', 'fugitive', 'conspiracy', 'cult', 'found family', 'pandemic', 'time skip', 'post-apocalyptic', 'terrorism', 'male protagonist', 'detective', 'philosophy', 'cosmic horror', 'dissociative identities', 'tragedy', 'musical theater', 'historical', 'female protagonist', 'augmented reality', 'police', 'robots', 'cute boys doing cute things', 'transgender', 'foreign', 'rock music', 'time manipulation', 'homeless', 'nudity', 'twins', 'urban', 'drugs', 'crossdressing']",JP,96317,7553,88.0,FINISHED,"Humanity, having faced extinction at the end of the 20th century, would not have entered the new millennium if it weren't for them. In 1969, during their youth, they created a symbol. In 1997, as the coming disaster slowly starts to unfold, that symbol returns. This is the story of a group of boys who try to save the world.<br><br>
For Kenji, a simple convenience store manager who once dreamed of becoming a rock 'n' roll musician, a host of memories from his past come rushing back when one of his childhood friends mysteriously commits suicide. Could this new death be related to the rise of a bizarre new cult that's been implicated in several other murders and disappearances? Determined to dig deeper, Kenji reunites with some of his old buddies in the hope of learning the truth behind it all.
<br><br>
(Source: Viz Media)",831,145,-0.006818181818181821,37,0,0,1,0,0,0
29,65243,Haikyuu!!,MANGA,404.0,"['Comedy', 'Drama', 'Sports']","['volleyball', 'male protagonist', 'shounen', 'coming of age', 'school club', 'primarily male cast', 'ensemble cast', 'primarily teen cast', 'time skip', 'philosophy', 'school', 'twins']",JP,95411,10623,89.0,FINISHED,"<b>Shouyou Hinata is out to prove that in volleyball you don’t need to be tall to fly!</b>
<br><br>
After losing his first and last volleyball match against Tobio Kageyama, “the King of the Court,” Shouyou Hinata swears to become his rival after graduating middle school. But what happens when the guy he wants to defeat ends up being his teammate?!
<br><br>
(Source: Viz Media)
<br><br>
<i>Notes: <br>
- Winner of the 61st Shogakukan Manga Award in the Shounen Category in 2017.<br>
- Includes two extra chapters.</i>",518,86,0.1,12,0,1,1,0,0,0
30,85611,Tokyo Ghoul:re,MANGA,181.0,"['Action', 'Drama', 'Horror', 'Mystery', 'Psychological', 'Supernatural']","['dissociative identities', 'tragedy', 'body horror', 'amnesia', 'seinen', 'philosophy', 'shapeshifting', 'dystopian', 'gore', 'urban fantasy', 'conspiracy', 'primarily adult cast', 'police', 'rehabilitation', 'ensemble cast', 'male protagonist', 'heterosexual', 'yandere', 'suicide', 'kuudere', 'cosmic horror', 'meta', 'crossdressing', 'nudity', 'mythology', 'lgbtq+ themes', 'transgender', 'gender bending']",JP,93634,8087,83.0,FINISHED,"In Tokyo, an unchanging despair is lurking. Mysterious man-eating beings, ghouls, run rampant in Tokyo. Living hidden during everyday life, the existence of ghouls, whose true identities are shrouded in mystery, permanently terrorizes Tokyo's residents.<br><br>
At CCG, the sole institution that investigates and resolves cases related to ghouls, Haise Sasaki has been assigned a certain mission. While dealing with the unruly four problem children known as ""Quinx"", Haise's days of suffering begin...?!<br><br>
<i>Note: Includes 1 extra chapter and the one-shot ""Tokyo Ghoul: Joker"".</i>",588,83,0.024702380952380944,28,0,0,1,0,1,0
31,31706,JoJo no Kimyou na Bouken: Steel Ball Run,MANGA,95.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Supernatural']","['travel', 'cowboys', 'super power', 'male protagonist', 'seinen', 'conspiracy', 'primarily adult cast', 'disability', 'foreign', 'tragedy', 'alternate universe', 'environmental', 'philosophy', 'ensemble cast', 'historical', 'outdoor activities', 'terrorism', 'primarily male cast', 'gore', 'crossdressing', 'desert', 'guns', 'coming of age', 'body horror', 'nun', 'trains', 'espionage', 'acting', 'dinosaurs', 'gambling', 'time manipulation', 'nudity', 'delinquents', 'shapeshifting', 'curses', 'indigenous cultures']",JP,93385,17202,92.0,FINISHED,"Riders from around the world gather in the Wild West for the race of the century! Johnny Joestar, a former jockey paralyzed from the waist down, comes to spectate, and momentarily regains the ability to walk while watching a duel fought by Gyro Zeppeli. Desperate to learn more about this power, Johnny joins the race alongside Gyro and embarks on the most epic and bizarre race to ever cross the American frontier!<br><br>
(Source: Viz Media)",443,75,0.08694444444444445,36,0,0,1,0,1,0
32,85143,Sinui Tap,MANGA,28.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']","['super power', 'ensemble cast', 'full color', 'war', 'conspiracy', 'travel', 'male protagonist', 'magic', 'tragedy', 'cultivation', 'dungeon', 'time skip', 'politics', 'space opera', 'martial arts', 'anti-hero', 'memory manipulation', 'battle royale', 'kemonomimi', 'philosophy', 'artificial intelligence', 'criminal organization', 'trains', 'terrorism', 'gore', 'afterlife', 'meta', 'primarily adult cast', 'long strip', 'necromancy', 'slavery', 'found family', 'female harem', 'goblin', 'creature taming', 'time manipulation']",KR,92815,7214,81.0,RELEASING,"What do you desire? Money and wealth? Honor and pride? Authority and power? Revenge? Or something that transcends them all? Whatever you desire—it's here.<br><br>
(Source: WEBTOON)",180,26,0.0,36,0,0,1,1,1,0
33,87170,Fire Punch,MANGA,83.0,"['Action', 'Drama', 'Mystery', 'Psychological', 'Supernatural', 'Thriller']","['post-apocalyptic', 'tragedy', 'suicide', 'dystopian', 'revenge', 'philosophy', 'cult', 'anti-hero', 'super power', 'survival', 'religion', 'body horror', 'torture', 'meta', 'gore', 'male protagonist', 'cosmic horror', 'filmmaking', 'acting', 'snowscape', 'time skip', 'coming of age', 'cannibalism', 'incest', 'transgender', 'slavery', 'lgbtq+ themes', 'surreal comedy', 'gods', 'urban fantasy', 'memory manipulation', 'denpa', 'rape', 'politics', 'amputation', 'shounen', 'heterosexual', 'orphan', 'psychosexual']",JP,92192,5932,79.0,FINISHED,"Orphaned siblings Agni and Luna, like the Ice Witch who cursed their world, are two of the “blessed,” humans who hold special abilities. However, not all who are blessed are friendly, and after another of their kind attacks Agni and decimates the orphans' village, Agni fights to survive, vowing revenge.
<br><br>
(Source: Viz Media)",333,54,0.4440476190476191,39,0,0,1,0,1,0
34,30011,NARUTO,MANGA,700.0,"['Action', 'Adventure', 'Supernatural']","['shounen', 'ninja', 'revenge', 'coming of age', 'found family', 'super power', 'male protagonist', 'martial arts', 'war', 'tragedy', 'orphan', 'kaiju', 'time skip', 'necromancy', 'cultivation', 'philosophy', 'magic', 'henshin', 'anachronism', 'animals', 'heterosexual', 'travel', 'love triangle', 'demons', 'espionage', 'aliens']",JP,91203,6107,79.0,FINISHED,"Before Naruto's birth, a great demon fox had attacked the Hidden Leaf Village. A man known as the 4th Hokage sealed the demon inside the newly born Naruto, causing him to unknowingly grow up detested by his fellow villagers. Despite his lack of talent in many areas of ninjutsu, Naruto strives for only one goal: to gain the title of Hokage, the strongest ninja in his village. Desiring the respect he never received, Naruto works towards his dream with fellow friends Sasuke and Sakura and mentor Kakashi as they go through many trials and battles that come with being a ninja. ",579,101,0.29494949494949496,26,0,0,0,0,1,0
35,30021,DEATH NOTE,MANGA,108.0,"['Drama', 'Mystery', 'Psychological', 'Supernatural', 'Thriller']","['detective', 'tragedy', 'anti-hero', 'police', 'urban fantasy', 'crime', 'male protagonist', 'philosophy', 'espionage', 'gods', 'primarily male cast', 'time skip', 'shounen', 'demons', 'memory manipulation', 'amnesia', 'politics']",JP,91078,5210,84.0,FINISHED,"When Light Yagami finds a notebook giving him power over death, will he use it for good—or evil?<br><br>
Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?<br><br>(Source: Viz)",559,103,0.16999999999999998,17,0,0,1,0,0,0
36,100994,Jigokuraku,MANGA,127.0,"['Action', 'Adventure', 'Mystery', 'Supernatural']","['survival', 'samurai', 'philosophy', 'mythology', 'ninja', 'ensemble cast', 'anti-hero', 'gore', 'tragedy', 'historical', 'gods', 'primarily adult cast', 'male protagonist', 'eco-horror', 'swordplay', 'battle royale', 'body horror', 'gender bending', 'shounen', 'nudity', 'arranged marriage', 'heterosexual', 'super power', 'travel', 'amnesia', 'lgbtq+ themes', 'crime', 'yandere']",JP,88903,5595,81.0,FINISHED,"Gabimaru the Hollow is one of the most vicious assassins ever to come out of the ninja village of Iwagakure. He’s ruthlessly efficient, but a betrayal results in him being handed a death sentence. He has only one hope—in order to earn his freedom, he must travel to a long-hidden island and recover an elixir that will make the shogun immortal. Failure is not an option. On this island, heaven and hell are just a hair’s breadth away.
<br><br>
(Source: Viz Media)",463,82,-0.3194444444444445,28,0,0,0,0,1,0
37,101583,Sono Bisque Doll wa Koi wo Suru,MANGA,119.0,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']","['cosplay', 'otaku culture', 'fashion', 'female protagonist', 'male protagonist', 'primarily teen cast', 'gyaru', 'makeup', 'heterosexual', 'seinen', 'photography', 'educational', 'crossdressing', 'school', 'primarily female cast', 'drawing', 'unrequited love', 'nudity']",JP,87570,5555,79.0,FINISHED,"Traumatized by a childhood incident with a friend who took exception to his love of traditional dolls, doll-artisan hopeful Gojou Wakana passes his days as a loner, finding solace in the home ec room at his high school. To Wakana, people like beautiful Kitagawa Marin, a trendy girl who's always surrounded by a throng of friends, is practically an alien from another world. But when cheerful Marin--never one to be shy--spots Wakana sewing away one day after school, she barges in with the aim of roping her quiet classmate into her secret hobby: cosplay! Will Wakana's wounded heart be able to handle the invasion from this sexy alien?! <br>
<br>
(Source: Square Enix)
<br><br>
<i>Note: Includes four extra chapters.</i>",722,119,0.18826923076923074,18,1,1,0,0,0,0
